Violation_ID,Violation_Date,Violation_Time,City,Area,Vehicle_Type,Violation_Type,Fine_Amount,Payment_Status,Payment_Date,Camera_Type,Repeat_Offender,Challan_Source,Weather_Condition
CHL2024_077948,2024-08-18,21:14,Chennai,Mylapore,Bike,Over Speeding,2242,Paid,2024-08-24,CCTV Camera,No,Automated Camera,Clear
CHL2024_077949,2024-01-24,08:30,Chennai,Tambaram,Car,Over Speeding,2277,Unpaid,,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_077950,2024-07-11,08:34,Bengaluru,Electronic City,Bike,Over Speeding,2437,Paid,2024-07-22,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_077951,2024-05-30,16:51,Hyderabad,Madhapur,Car,No Helmet,844,Unpaid,,Traffic Police Handheld,No,On-ground Police,Clear
CHL2024_077952,2024-04-09,21:05,Bengaluru,Yelahanka,Bike,No Seatbelt,505,Unpaid,,Speed Camera,Yes,Automated Camera,Foggy
CHL2024_077953,2024-03-29,21:01,Ahmedabad,Bopal,Car,Wrong Parking,1494,Paid,2024-04-08,CCTV Camera,No,Automated Camera,Foggy
CHL2024_077954,2024-04-17,21:41,Delhi,Vasant Kunj,Bike,No Helmet,930,Paid,2024-05-02,CCTV Camera,No,Automated Camera,Rainy
CHL2024_077955,2024-05-08,09:52,Bengaluru,Indiranagar,Car,Driving on Wrong Side,1993,Paid,2024-05-14,CCTV Camera,No,On-ground Police,Rainy
CHL2024_077956,2024-05-09,19:27,Pune,Shivajinagar,Car,Over Speeding,2755,Paid,2024-05-22,Traffic Police Handheld,Yes,Automated Camera,Clear
CHL2024_077957,2024-05-09,13:38,Delhi,Saket,Bike,No Helmet,658,Unpaid,,Speed Camera,No,On-ground Police,Rainy
CHL2024_077958,2024-07-05,10:25,Pune,Hinjewadi,Bike,No Helmet,642,Paid,2024-07-12,Speed Camera,No,On-ground Police,Rainy
CHL2024_077959,2024-05-25,00:35,Mumbai,Kurla,Bike,No Helmet,563,Paid,2024-05-27,CCTV Camera,No,On-ground Police,Clear
CHL2024_077960,2024-04-26,02:38,Nagpur,Mahal,Auto,Signal Jumping,1530,Unpaid,,CCTV Camera,No,On-ground Police,Rainy
CHL2024_077961,2024-10-24,08:02,Indore,Rau,Car,Signal Jumping,1299,Unpaid,,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_077962,2024-11-24,05:38,Chennai,Velachery,Car,Wrong Parking,563,Paid,2024-11-27,Speed Camera,No,On-ground Police,Rainy
CHL2024_077963,2024-01-13,10:06,Bengaluru,Electronic City,Bike,Over Speeding,1907,Paid,2024-01-13,Speed Camera,No,Automated Camera,Foggy
CHL2024_077964,2024-03-25,00:30,Surat,Athwa,Car,Over Speeding,2896,Paid,2024-04-01,CCTV Camera,No,Automated Camera,Clear
CHL2024_077965,2024-01-13,10:07,Pune,Hadapsar,Auto,Signal Jumping,1750,Unpaid,,Speed Camera,No,Automated Camera,Foggy
CHL2024_077966,2024-08-05,11:09,Nagpur,Wardha Road,Bus,Driving on Wrong Side,1438,Unpaid,,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_077967,2024-03-06,15:00,Hyderabad,Secunderabad,Car,No Seatbelt,989,Paid,2024-03-09,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_077968,2024-06-20,09:22,Hyderabad,Uppal,Truck,Driving on Wrong Side,1710,Paid,2024-06-25,Traffic Police Handheld,Yes,On-ground Police,Foggy
CHL2024_077969,2024-07-20,12:05,Delhi,Karol Bagh,Bike,Wrong Parking,957,Paid,2024-07-27,Traffic Police Handheld,No,On-ground Police,Clear
CHL2024_077970,2024-02-02,09:26,Surat,Piplod,Car,Wrong Parking,869,Unpaid,,Speed Camera,No,On-ground Police,Rainy
CHL2024_077971,2024-01-23,19:41,Bengaluru,Marathahalli,Bike,Driving on Wrong Side,1344,Paid,2024-02-05,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_077972,2024-07-24,19:39,Surat,Udhna,Bus,No Seatbelt,915,Unpaid,,Speed Camera,Yes,Automated Camera,Foggy
CHL2024_077973,2024-04-17,18:20,Hyderabad,Hitech City,Car,Over Speeding,1654,Paid,2024-05-01,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_077974,2024-03-11,20:16,Delhi,Lajpat Nagar,Bike,Signal Jumping,1238,Paid,2024-03-19,CCTV Camera,No,Automated Camera,Foggy
CHL2024_077975,2024-03-01,08:53,Mumbai,Dadar,Bike,Driving on Wrong Side,1204,Unpaid,,Speed Camera,No,On-ground Police,Rainy
CHL2024_077976,2024-02-08,10:03,Indore,LIG,Car,No Helmet,995,Unpaid,,CCTV Camera,No,On-ground Police,Clear
CHL2024_077977,2024-05-14,09:44,Ahmedabad,Paldi,Auto,No Helmet,862,Unpaid,,Speed Camera,No,Automated Camera,Foggy
CHL2024_077978,2024-05-19,19:51,Nagpur,Mahal,Car,Signal Jumping,1446,Unpaid,,Speed Camera,No,Automated Camera,Foggy
CHL2024_077979,2024-05-21,20:11,Indore,LIG,Bike,Over Speeding,2065,Paid,2024-05-24,Speed Camera,Yes,On-ground Police,Foggy
CHL2024_077980,2024-08-15,09:35,Indore,Sudama Nagar,Car,No Helmet,571,Paid,2024-08-19,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_077981,2024-03-31,18:11,Pune,Hadapsar,Bus,No Helmet,752,Paid,2024-04-08,Traffic Police Handheld,Yes,Automated Camera,Foggy
CHL2024_077982,2024-10-17,02:02,Pune,Katraj,Car,Over Speeding,2467,Unpaid,,Speed Camera,No,Automated Camera,Rainy
CHL2024_077983,2024-03-06,08:15,Chennai,Porur,Bike,No Seatbelt,787,Unpaid,,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_077984,2024-04-14,21:20,Delhi,Rohini,Car,Signal Jumping,1451,Paid,2024-04-14,Speed Camera,No,On-ground Police,Foggy
CHL2024_077985,2024-02-27,19:00,Ahmedabad,Satellite,Auto,No Helmet,939,Paid,2024-03-04,Speed Camera,No,Automated Camera,Rainy
CHL2024_077986,2024-10-14,06:06,Pune,Shivajinagar,Car,Wrong Parking,1197,Paid,2024-10-20,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_077987,2024-04-08,08:16,Pune,Kothrud,Bike,No Helmet,508,Paid,2024-04-21,CCTV Camera,No,On-ground Police,Foggy
CHL2024_077988,2024-07-28,21:34,Ahmedabad,Bopal,Truck,Signal Jumping,1234,Paid,2024-07-31,Traffic Police Handheld,No,On-ground Police,Clear
CHL2024_077989,2024-11-10,18:56,Indore,LIG,Bike,No Seatbelt,513,Unpaid,,CCTV Camera,No,On-ground Police,Rainy
CHL2024_077990,2024-03-12,18:03,Ahmedabad,Thaltej,Bike,No Helmet,553,Paid,2024-03-21,CCTV Camera,Yes,Automated Camera,Clear
CHL2024_077991,2024-04-03,21:55,Indore,Rau,Bike,Over Speeding,2007,Unpaid,,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_077992,2024-01-12,23:08,Delhi,Lajpat Nagar,Car,Driving on Wrong Side,1028,Paid,2024-01-14,CCTV Camera,Yes,Automated Camera,Foggy
CHL2024_077993,2024-09-28,09:44,Surat,Nanpura,Car,No Helmet,747,Unpaid,,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_077994,2024-11-19,19:42,Delhi,Pitampura,Bike,Driving on Wrong Side,1487,Unpaid,,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_077995,2024-11-15,19:32,Mumbai,Kurla,Auto,Over Speeding,2615,Unpaid,,CCTV Camera,No,On-ground Police,Foggy
CHL2024_077996,2024-06-12,19:42,Hyderabad,Madhapur,Bike,Signal Jumping,1509,Unpaid,,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_077997,2024-06-02,20:07,Mumbai,Dadar,Truck,Driving on Wrong Side,1039,Unpaid,,CCTV Camera,No,On-ground Police,Foggy
CHL2024_077998,2024-03-01,04:46,Hyderabad,Uppal,Bike,Wrong Parking,595,Unpaid,,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_077999,2024-03-02,05:54,Surat,Piplod,Car,Signal Jumping,1921,Unpaid,,CCTV Camera,Yes,Automated Camera,Rainy
CHL2024_078000,2024-10-11,09:51,Ahmedabad,Bopal,Bike,No Seatbelt,825,Paid,2024-10-11,CCTV Camera,No,On-ground Police,Foggy
CHL2024_078001,2024-09-14,21:26,Surat,Katargam,Bike,Driving on Wrong Side,1328,Unpaid,,Speed Camera,Yes,On-ground Police,Foggy
CHL2024_078002,2024-07-22,17:13,Hyderabad,Gachibowli,Bus,Wrong Parking,962,Paid,2024-07-25,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_078003,2024-05-09,14:00,Nagpur,Wardha Road,Auto,Over Speeding,1567,Unpaid,,CCTV Camera,Yes,On-ground Police,Foggy
CHL2024_078004,2024-08-20,19:17,Nagpur,Sadar,Car,No Seatbelt,514,Unpaid,,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_078005,2024-01-11,08:46,Surat,Nanpura,Truck,Over Speeding,2891,Paid,2024-01-15,CCTV Camera,No,Automated Camera,Rainy
CHL2024_078006,2024-04-05,12:41,Ahmedabad,Paldi,Bike,Driving on Wrong Side,1697,Paid,2024-04-10,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_078007,2024-10-24,12:21,Mumbai,Bandra,Truck,No Helmet,690,Paid,2024-11-05,CCTV Camera,Yes,Automated Camera,Clear
CHL2024_078008,2024-05-19,09:51,Pune,Hinjewadi,Bike,Wrong Parking,573,Paid,2024-05-25,Speed Camera,Yes,Automated Camera,Foggy
CHL2024_078009,2024-02-11,11:02,Delhi,Pitampura,Bike,No Helmet,932,Paid,2024-02-11,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_078010,2024-11-04,07:29,Pune,Baner,Bike,No Helmet,787,Unpaid,,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_078011,2024-09-22,01:42,Pune,Aundh,Car,Wrong Parking,1471,Paid,2024-09-28,CCTV Camera,Yes,Automated Camera,Foggy
CHL2024_078012,2024-02-07,09:16,Delhi,Lajpat Nagar,Truck,Over Speeding,2170,Paid,2024-02-09,CCTV Camera,Yes,Automated Camera,Clear
CHL2024_078013,2024-11-04,20:31,Ahmedabad,Vastrapur,Car,Signal Jumping,1501,Paid,2024-11-04,CCTV Camera,No,Automated Camera,Rainy
CHL2024_078014,2024-03-25,21:30,Surat,Adajan,Bike,No Helmet,807,Paid,2024-04-06,Speed Camera,Yes,On-ground Police,Foggy
CHL2024_078015,2024-11-19,10:44,Indore,LIG,Truck,Signal Jumping,1333,Paid,2024-11-25,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_078016,2024-04-17,21:43,Hyderabad,Begumpet,Bike,Signal Jumping,1056,Unpaid,,CCTV Camera,No,Automated Camera,Clear
CHL2024_078017,2024-02-21,10:15,Pune,Kothrud,Auto,Driving on Wrong Side,1916,Paid,2024-03-01,CCTV Camera,No,Automated Camera,Clear
CHL2024_078018,2024-09-13,08:10,Chennai,Mylapore,Car,Over Speeding,1780,Unpaid,,Speed Camera,No,Automated Camera,Clear
CHL2024_078019,2024-03-01,08:16,Ahmedabad,Maninagar,Truck,Signal Jumping,1210,Paid,2024-03-02,Traffic Police Handheld,Yes,On-ground Police,Rainy
CHL2024_078020,2024-07-17,10:25,Ahmedabad,Vastrapur,Bike,No Helmet,990,Paid,2024-07-31,Speed Camera,Yes,Automated Camera,Rainy
CHL2024_078021,2024-03-11,08:12,Ahmedabad,Gota,Bus,Driving on Wrong Side,1568,Paid,2024-03-17,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_078022,2024-01-26,19:06,Hyderabad,Gachibowli,Car,Wrong Parking,803,Paid,2024-01-30,CCTV Camera,No,Automated Camera,Foggy
CHL2024_078023,2024-10-08,02:36,Ahmedabad,Paldi,Bus,Driving on Wrong Side,1365,Paid,2024-10-17,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_078024,2024-12-19,17:43,Bengaluru,Hebbal,Car,Driving on Wrong Side,1790,Unpaid,,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_078025,2024-09-07,20:46,Bengaluru,Yelahanka,Bus,Wrong Parking,645,Unpaid,,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_078026,2024-12-24,08:14,Ahmedabad,Maninagar,Bike,No Helmet,959,Paid,2024-12-26,Speed Camera,No,Automated Camera,Foggy
CHL2024_078027,2024-03-16,17:49,Surat,Piplod,Bike,Signal Jumping,1032,Paid,2024-03-23,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_078028,2024-03-09,08:59,Indore,MR10,Bike,Over Speeding,1813,Paid,2024-03-24,Traffic Police Handheld,Yes,On-ground Police,Rainy
CHL2024_078029,2024-09-30,02:16,Ahmedabad,Paldi,Car,Driving on Wrong Side,1559,Paid,2024-10-01,Traffic Police Handheld,Yes,On-ground Police,Rainy
CHL2024_078030,2024-02-14,10:57,Surat,Adajan,Car,No Helmet,941,Paid,2024-02-21,CCTV Camera,No,Automated Camera,Clear
CHL2024_078031,2024-08-02,21:31,Delhi,Pitampura,Bike,No Seatbelt,592,Paid,2024-08-11,CCTV Camera,No,On-ground Police,Clear
CHL2024_078032,2024-01-03,20:20,Surat,Nanpura,Car,No Helmet,825,Unpaid,,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_078033,2024-08-10,10:49,Indore,MR10,Bike,Driving on Wrong Side,1302,Paid,2024-08-16,CCTV Camera,No,On-ground Police,Rainy
CHL2024_078034,2024-08-18,19:08,Ahmedabad,Maninagar,Bike,Driving on Wrong Side,1892,Unpaid,,Speed Camera,No,On-ground Police,Rainy
CHL2024_078035,2024-05-14,22:09,Mumbai,Powai,Car,Driving on Wrong Side,1966,Unpaid,,Speed Camera,No,On-ground Police,Clear
CHL2024_078036,2024-09-19,18:21,Bengaluru,Marathahalli,Bike,No Helmet,532,Paid,2024-09-25,Speed Camera,No,On-ground Police,Foggy
CHL2024_078037,2024-01-16,20:07,Delhi,Saket,Bike,Over Speeding,2231,Paid,2024-01-21,Speed Camera,No,On-ground Police,Clear
CHL2024_078038,2024-10-09,20:10,Ahmedabad,Navrangpura,Bike,No Seatbelt,646,Unpaid,,CCTV Camera,No,On-ground Police,Clear
CHL2024_078039,2024-07-21,12:53,Ahmedabad,Paldi,Bike,No Seatbelt,634,Paid,2024-07-22,Speed Camera,No,On-ground Police,Foggy
CHL2024_078040,2024-09-18,10:47,Delhi,Saket,Bike,Signal Jumping,1935,Unpaid,,CCTV Camera,No,On-ground Police,Foggy
CHL2024_078041,2024-07-22,18:45,Surat,Adajan,Car,No Helmet,618,Paid,2024-08-05,CCTV Camera,No,On-ground Police,Foggy
CHL2024_078042,2024-04-17,20:48,Pune,Aundh,Bike,Driving on Wrong Side,1865,Paid,2024-04-30,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_078043,2024-03-10,18:14,Bengaluru,Hebbal,Bus,No Helmet,552,Paid,2024-03-12,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_078044,2024-11-29,19:15,Bengaluru,Indiranagar,Bike,Over Speeding,1680,Paid,2024-12-14,CCTV Camera,No,On-ground Police,Rainy
CHL2024_078045,2024-07-14,19:57,Chennai,Guindy,Car,Signal Jumping,1577,Unpaid,,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_078046,2024-12-02,03:21,Surat,Katargam,Car,Driving on Wrong Side,1730,Paid,2024-12-06,CCTV Camera,No,Automated Camera,Foggy
CHL2024_078047,2024-01-13,09:09,Bengaluru,Yelahanka,Bike,No Helmet,567,Unpaid,,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_078048,2024-11-06,18:59,Mumbai,Kurla,Bike,No Seatbelt,985,Unpaid,,CCTV Camera,No,Automated Camera,Foggy
CHL2024_078049,2024-01-18,02:15,Nagpur,Sitabuldi,Bike,Over Speeding,2900,Paid,2024-02-02,CCTV Camera,No,On-ground Police,Clear
CHL2024_078050,2024-12-29,09:04,Hyderabad,Kukatpally,Car,Driving on Wrong Side,1664,Paid,2024-12-30,Speed Camera,Yes,On-ground Police,Clear
CHL2024_078051,2024-05-30,21:36,Surat,Katargam,Bike,Driving on Wrong Side,1562,Unpaid,,CCTV Camera,No,Automated Camera,Clear
CHL2024_078052,2024-03-03,18:22,Bengaluru,Hebbal,Bike,Over Speeding,2751,Paid,2024-03-12,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_078053,2024-06-25,19:17,Nagpur,Wardha Road,Bike,Signal Jumping,1359,Unpaid,,Speed Camera,No,On-ground Police,Rainy
CHL2024_078054,2024-12-08,09:49,Bengaluru,BTM,Auto,Signal Jumping,1935,Paid,2024-12-11,CCTV Camera,No,Automated Camera,Clear
CHL2024_078055,2024-02-25,08:16,Hyderabad,Secunderabad,Car,Over Speeding,2581,Paid,2024-03-07,Speed Camera,No,Automated Camera,Foggy
CHL2024_078056,2024-08-17,09:35,Surat,Nanpura,Bike,Over Speeding,2682,Unpaid,,CCTV Camera,No,Automated Camera,Rainy
CHL2024_078057,2024-04-06,18:24,Bengaluru,Yelahanka,Bus,Over Speeding,2415,Paid,2024-04-07,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_078058,2024-11-11,19:45,Surat,Adajan,Bike,No Helmet,871,Paid,2024-11-13,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_078059,2024-07-09,11:39,Indore,Sudama Nagar,Bike,Driving on Wrong Side,1594,Paid,2024-07-13,Speed Camera,No,Automated Camera,Rainy
CHL2024_078060,2024-09-16,14:40,Hyderabad,Begumpet,Bike,No Helmet,869,Paid,2024-09-18,CCTV Camera,No,Automated Camera,Clear
CHL2024_078061,2024-05-09,00:15,Pune,Kothrud,Car,Over Speeding,1625,Paid,2024-05-20,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_078062,2024-01-31,21:31,Delhi,Dwarka,Bike,Wrong Parking,804,Paid,2024-02-10,Speed Camera,Yes,Automated Camera,Foggy
CHL2024_078063,2024-11-16,12:25,Nagpur,Sitabuldi,Car,No Seatbelt,669,Paid,2024-11-18,Traffic Police Handheld,Yes,Automated Camera,Foggy
CHL2024_078064,2024-05-12,23:19,Chennai,Anna Nagar,Bike,Wrong Parking,1317,Paid,2024-05-19,Traffic Police Handheld,Yes,Automated Camera,Clear
CHL2024_078065,2024-06-03,10:55,Bengaluru,Whitefield,Car,No Helmet,903,Unpaid,,CCTV Camera,No,On-ground Police,Rainy
CHL2024_078066,2024-10-10,02:06,Bengaluru,Marathahalli,Bus,Wrong Parking,1264,Unpaid,,CCTV Camera,Yes,Automated Camera,Clear
CHL2024_078067,2024-10-12,08:06,Chennai,T Nagar,Bike,No Seatbelt,667,Unpaid,,Traffic Police Handheld,Yes,On-ground Police,Rainy
CHL2024_078068,2024-05-11,09:38,Ahmedabad,Gota,Bike,Wrong Parking,758,Unpaid,,Speed Camera,No,On-ground Police,Clear
CHL2024_078069,2024-01-02,06:02,Surat,Varachha,Bike,No Seatbelt,755,Paid,2024-01-13,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_078070,2024-06-11,21:12,Indore,Bhawarkua,Car,No Helmet,642,Paid,2024-06-20,CCTV Camera,Yes,Automated Camera,Clear
CHL2024_078071,2024-04-11,19:21,Mumbai,Powai,Car,No Seatbelt,846,Unpaid,,CCTV Camera,No,On-ground Police,Foggy
CHL2024_078072,2024-06-29,19:21,Hyderabad,Gachibowli,Bike,Signal Jumping,1738,Unpaid,,CCTV Camera,No,On-ground Police,Clear
CHL2024_078073,2024-03-31,19:49,Chennai,Guindy,Car,No Helmet,511,Paid,2024-04-07,Traffic Police Handheld,Yes,On-ground Police,Foggy
CHL2024_078074,2024-12-02,21:49,Ahmedabad,Navrangpura,Bike,Signal Jumping,1169,Paid,2024-12-09,CCTV Camera,No,Automated Camera,Foggy
CHL2024_078075,2024-10-17,12:18,Bengaluru,BTM,Auto,No Seatbelt,810,Paid,2024-10-18,CCTV Camera,No,On-ground Police,Clear
CHL2024_078076,2024-01-07,08:43,Bengaluru,Marathahalli,Car,Wrong Parking,1268,Paid,2024-01-10,CCTV Camera,No,Automated Camera,Rainy
CHL2024_078077,2024-01-25,03:22,Delhi,Pitampura,Bus,Driving on Wrong Side,1585,Paid,2024-02-02,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_078078,2024-03-23,20:51,Mumbai,Powai,Bike,Signal Jumping,1310,Paid,2024-03-30,CCTV Camera,No,Automated Camera,Clear
CHL2024_078079,2024-11-18,09:47,Ahmedabad,Navrangpura,Truck,Wrong Parking,1337,Paid,2024-11-19,CCTV Camera,No,Automated Camera,Clear
CHL2024_078080,2024-05-22,09:27,Surat,Varachha,Car,Wrong Parking,523,Unpaid,,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_078081,2024-10-16,09:29,Indore,Rau,Bike,No Seatbelt,827,Paid,2024-10-23,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_078082,2024-08-24,10:59,Ahmedabad,Navrangpura,Car,Wrong Parking,1197,Unpaid,,CCTV Camera,No,Automated Camera,Rainy
CHL2024_078083,2024-12-15,10:45,Surat,Vesu,Bike,No Helmet,791,Unpaid,,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_078084,2024-12-25,01:22,Indore,Vijay Nagar,Car,Over Speeding,2210,Paid,2025-01-09,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_078085,2024-06-06,10:38,Chennai,Anna Nagar,Car,Driving on Wrong Side,1428,Paid,2024-06-12,Traffic Police Handheld,No,Automated Camera,Foggy
CHL2024_078086,2024-11-04,10:12,Indore,Vijay Nagar,Car,Signal Jumping,1954,Paid,2024-11-12,Speed Camera,Yes,On-ground Police,Foggy
CHL2024_078087,2024-08-21,10:59,Hyderabad,Hitech City,Bike,Driving on Wrong Side,1079,Paid,2024-08-25,Traffic Police Handheld,No,Automated Camera,Rainy
CHL2024_078088,2024-10-21,15:19,Mumbai,Andheri,Bike,No Seatbelt,878,Unpaid,,Speed Camera,No,Automated Camera,Clear
CHL2024_078089,2024-11-06,13:40,Surat,Katargam,Car,No Seatbelt,635,Paid,2024-11-15,CCTV Camera,No,Automated Camera,Rainy
CHL2024_078090,2024-05-23,10:50,Pune,Aundh,Car,No Seatbelt,594,Paid,2024-05-23,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_078091,2024-01-04,21:10,Chennai,Porur,Car,Wrong Parking,1013,Paid,2024-01-10,Speed Camera,No,Automated Camera,Foggy
CHL2024_078092,2024-12-25,20:24,Delhi,Rohini,Car,Signal Jumping,1977,Paid,2025-01-07,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_078093,2024-12-10,18:21,Mumbai,Goregaon,Bike,No Helmet,747,Paid,2024-12-10,Speed Camera,Yes,Automated Camera,Foggy
CHL2024_078094,2024-03-05,23:37,Pune,Kothrud,Bike,Driving on Wrong Side,1170,Unpaid,,Traffic Police Handheld,No,On-ground Police,Rainy
CHL2024_078095,2024-02-25,19:36,Nagpur,Wardha Road,Auto,No Helmet,588,Unpaid,,Speed Camera,No,On-ground Police,Rainy
CHL2024_078096,2024-01-26,02:44,Bengaluru,Electronic City,Car,Driving on Wrong Side,1779,Paid,2024-02-09,Speed Camera,No,Automated Camera,Rainy
CHL2024_078097,2024-12-04,21:27,Delhi,Rohini,Bike,Over Speeding,2920,Unpaid,,CCTV Camera,Yes,Automated Camera,Foggy
CHL2024_078098,2024-10-12,20:22,Indore,Rajwada,Bike,Wrong Parking,1128,Paid,2024-10-24,CCTV Camera,No,On-ground Police,Rainy
CHL2024_078099,2024-05-01,09:48,Bengaluru,BTM,Bike,Driving on Wrong Side,1536,Unpaid,,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_078100,2024-03-19,21:43,Ahmedabad,Bopal,Auto,Over Speeding,2822,Paid,2024-03-23,Speed Camera,Yes,On-ground Police,Rainy
CHL2024_078101,2024-08-23,21:10,Mumbai,Malad,Car,Driving on Wrong Side,1494,Unpaid,,CCTV Camera,No,On-ground Police,Clear
CHL2024_078102,2024-03-05,18:36,Bengaluru,Marathahalli,Car,Over Speeding,1747,Unpaid,,Speed Camera,No,Automated Camera,Foggy
CHL2024_078103,2024-11-21,09:52,Mumbai,Dadar,Bike,Wrong Parking,1176,Paid,2024-12-03,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_078104,2024-08-02,08:49,Indore,Palasia,Bike,No Seatbelt,922,Paid,2024-08-16,CCTV Camera,No,On-ground Police,Rainy
CHL2024_078105,2024-10-10,13:42,Surat,Vesu,Bike,No Helmet,810,Unpaid,,Traffic Police Handheld,Yes,On-ground Police,Foggy
CHL2024_078106,2024-05-26,21:53,Bengaluru,BTM,Car,Signal Jumping,1442,Unpaid,,Speed Camera,No,Automated Camera,Foggy
CHL2024_078107,2024-07-27,08:47,Surat,Vesu,Truck,Driving on Wrong Side,1225,Unpaid,,Speed Camera,No,On-ground Police,Foggy
CHL2024_078108,2024-05-02,09:59,Indore,MR10,Bike,No Helmet,698,Paid,2024-05-09,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_078109,2024-10-31,21:28,Surat,Vesu,Truck,No Helmet,860,Unpaid,,Speed Camera,No,Automated Camera,Rainy
CHL2024_078110,2024-12-20,10:35,Surat,Katargam,Car,Wrong Parking,726,Paid,2024-12-29,Speed Camera,No,On-ground Police,Foggy
CHL2024_078111,2024-06-12,19:30,Ahmedabad,Navrangpura,Car,Driving on Wrong Side,1321,Paid,2024-06-25,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_078112,2024-12-08,21:40,Bengaluru,Marathahalli,Car,No Seatbelt,731,Paid,2024-12-19,Speed Camera,No,Automated Camera,Clear
CHL2024_078113,2024-07-06,20:23,Mumbai,Kurla,Truck,No Seatbelt,928,Paid,2024-07-12,Speed Camera,No,On-ground Police,Clear
CHL2024_078114,2024-07-19,19:09,Pune,Aundh,Bike,No Seatbelt,673,Unpaid,,CCTV Camera,Yes,On-ground Police,Clear
CHL2024_078115,2024-08-09,19:05,Surat,Piplod,Bus,Wrong Parking,1372,Paid,2024-08-19,CCTV Camera,No,Automated Camera,Foggy
CHL2024_078116,2024-12-31,08:55,Ahmedabad,Bopal,Car,No Helmet,870,Paid,2025-01-02,CCTV Camera,No,On-ground Police,Clear
CHL2024_078117,2024-06-02,10:26,Indore,LIG,Bike,Driving on Wrong Side,1367,Paid,2024-06-08,CCTV Camera,No,Automated Camera,Clear
CHL2024_078118,2024-01-10,18:57,Ahmedabad,Satellite,Bike,Signal Jumping,1077,Paid,2024-01-10,Traffic Police Handheld,No,Automated Camera,Clear
CHL2024_078119,2024-08-25,18:44,Bengaluru,BTM,Car,Over Speeding,2813,Unpaid,,Traffic Police Handheld,No,On-ground Police,Foggy
CHL2024_078120,2024-06-18,08:09,Ahmedabad,Thaltej,Car,Signal Jumping,1876,Unpaid,,Traffic Police Handheld,No,On-ground Police,Rainy
